Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,2,10,12,B,4,1,1,admire,,,
Titus,2,10,13,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,2,10,13,T,2,1,1,πᾶσιν,G39560,πᾶς,"Gr,R,....DNP"
Titus,2,10,13,B,1,1,1,and,,,
Titus,2,10,13,B,2,2,2,they,,,
Titus,2,10,13,B,3,2,2,should,,,
Titus,2,10,13,B,4,1,1,do,,,
Titus,2,10,13,B,5,1,1,everything,,,
Titus,2,11,1,T,1,1,1,Ἐπεφάνη,G20140,ἐπιφαίνω,"Gr,V,IAP3..S"
Titus,2,11,1,B,1,1,1,is,,,
Titus,2,11,1,B,2,1,1,offering,,,
Titus,2,11,2,T,1,1,1,γὰρ,G10630,γάρ,"Gr,C,......."
Titus,2,11,2,B,1,1,1,The,,,
Titus,2,11,2,B,2,1,1,believers,,,
Titus,2,11,2,B,3,1,1,should,,,
Titus,2,11,2,B,4,1,1,behave,,,
Titus,2,11,2,B,5,1,1,in,,,
Titus,2,11,2,B,6,1,1,these,,,
Titus,2,11,2,B,7,1,1,good,,,
Titus,2,11,2,B,8,1,1,ways,,,
Titus,2,11,2,B,9,1,1,because,,,
Titus,2,11,3,T,1,1,1,ἡ,G35880,ὁ,"Gr,E,....NFS"
Titus,2,11,3,T,2,1,1,χάρις,G54850,χάρις,"Gr,N,....NFS"
Titus,2,11,3,B,1,1,1,as,,,
Titus,2,11,3,B,2,1,1,a,,,
Titus,2,11,3,B,3,1,1,gift,,,
Titus,2,11,3,B,4,1,1,that,,,
Titus,2,11,3,B,5,1,1,no,,,
Titus,2,11,3,B,6,1,1,one,,,
Titus,2,11,3,B,7,1,1,deserves,,,
Titus,2,11,4,T,1,1,1,τοῦ,G35880,ὁ,"Gr,E,....GMS"
Titus,2,11,4,T,2,1,1,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,2,11,4,B,1,1,1,God,,,
Titus,2,11,5,T,1,1,1,σωτήριος,G49920,σωτήριος,"Gr,S,....NFS"
Titus,2,11,5,B,1,1,1,to,,,
Titus,2,11,5,B,2,1,1,save,,,
Titus,2,11,6,T,1,1,1,πᾶσιν,G39560,πᾶς,"Gr,E,....DMP"
Titus,2,11,6,T,2,1,1,ἀνθρώποις,G04440,ἄνθρωπος,"Gr,N,....DMP"
Titus,2,11,6,B,1,1,1,everyone,,,
Titus,2,12,1,T,1,1,1,παιδεύουσα,G38110,παιδεύω,"Gr,V,PPA.NFS"
Titus,2,12,1,B,1,1,1,By,,,
Titus,2,12,1,B,2,1,1,means,,,
Titus,2,12,1,B,3,1,2,of,,,
Titus,2,12,1,B,4,1,2,this,,,
Titus,2,12,1,B,5,1,1,free,,,
Titus,2,12,1,B,6,1,1,gift,,,
Titus,2,12,1,B,7,1,1,God,,,
Titus,2,12,1,B,8,1,1,trains,,,
Titus,2,12,2,T,1,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,2,12,2,B,1,1,2,us,,,
Titus,2,12,3,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,2,12,3,B,1,1,5,to,,,
Titus,2,12,4,T,1,1,1,ἀρνησάμενοι,G07200,ἀρνέομαι,"Gr,V,PAM.NMP"
Titus,2,12,4,B,1,1,1,stop,,,
Titus,2,12,4,B,2,1,1,doing,,,
Titus,2,12,5,T,1,1,1,τὴν,G35880,ὁ,"Gr,E,....AFS"
Titus,2,12,5,B,1,1,3,what,,,
Titus,2,12,6,T,1,1,1,ἀσέβειαν,G07630,ἀσέβεια,"Gr,N,....AFS"
Titus,2,12,6,B,1,1,2,is,,,
Titus,2,12,6,B,2,1,1,wrong,,,
Titus,2,12,7,T,1,1,3,καὶ,G25320,καί,"Gr,C,......."
Titus,2,12,7,B,1,1,2,and,,,
Titus,2,12,8,T,1,1,1,τὰς,G35880,ὁ,"Gr,E,....AFP"
Titus,2,12,8,B,1,2,3,what,,,
Titus,2,12,9,T,1,1,1,κοσμικὰς,G28860,κοσμικός,"Gr,A,....AFP"
Titus,2,12,9,B,1,1,1,people,,,
Titus,2,12,9,B,2,2,2,of,,,
Titus,2,12,9,B,3,1,1,the,,,
Titus,2,12,9,B,4,1,1,world,,,
Titus,2,12,10,T,1,1,1,ἐπιθυμίας,G19390,ἐπιθυμία,"Gr,N,....AFP"
Titus,2,12,10,B,1,1,1,want,,,
Titus,2,12,10,B,2,2,5,to,,,
Titus,2,12,10,B,3,1,2,do,,,
Titus,2,12,11,T,1,1,1,σωφρόνως,G49960,σωφρόνως,"Gr,D,......."
Titus,2,12,11,B,1,1,1,He,,,
Titus,2,12,11,B,2,1,1,teaches,,,
Titus,2,12,11,B,3,2,2,us,,,
Titus,2,12,11,B,4,3,5,to,,,
Titus,2,12,11,B,5,1,1,be,,,
Titus,2,12,11,B,6,1,1,sensible,,,
Titus,2,12,12,T,1,2,3,καὶ,G25320,καί,"Gr,C,......."
Titus,2,12,12,T,2,1,1,δικαίως,G13460,δικαίως,"Gr,D,......."
Titus,2,12,12,B,1,4,5,to,,,
Titus,2,12,12,B,2,2,2,do,,,
Titus,2,12,12,B,3,3,3,what,,,
Titus,2,12,12,B,4,2,2,is,,,
Titus,2,12,12,B,5,1,1,right,,,
Titus,2,12,13,T,1,3,3,καὶ,G25320,καί,"Gr,C,......."
Titus,2,12,13,B,1,2,2,and,,,
Titus,2,12,14,T,1,1,1,εὐσεβῶς,G21530,εὐσεβῶς,"Gr,D,......."
Titus,2,12,14,B,1,5,5,to,,,
Titus,2,12,14,B,2,1,1,obey,,,
Titus,2,12,14,B,3,1,1,him,,,
Titus,2,12,15,T,1,1,1,ζήσωμεν,G21980,ζάω,"Gr,V,SAA1..P"
Titus,2,12,15,B,1,1,1,while,,,
Titus,2,12,15,B,2,1,1,we,,,
Titus,2,12,15,B,3,1,1,live,,,
Titus,2,12,16,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,2,12,16,B,1,1,1,during,,,
Titus,2,12,17,T,1,1,1,τῷ,G35880,ὁ,"Gr,E,....DMS"
Titus,2,12,17,B,1,2,2,this,,,
Titus,2,12,18,T,1,1,1,νῦν,G35680,νῦν,"Gr,D,......."
Titus,2,12,18,B,1,1,1,present,,,
Titus,2,12,19,T,1,1,1,αἰῶνι,G01650,αἰών,"Gr,N,....DMS"
Titus,2,12,19,B,1,1,1,time,,,
Titus,2,13,1,T,1,1,1,προσδεχόμενοι,G43270,προσδέχομαι,"Gr,V,PPM.NMP"
Titus,2,13,1,B,1,1,1,At,,,
Titus,2,13,1,B,2,1,3,the,,,
Titus,2,13,1,B,3,1,1,same,,,
Titus,2,13,1,B,4,1,1,time,,,
Titus,2,13,1,B,5,1,2,God,,,
Titus,2,13,1,B,6,1,1,teaches,,,
Titus,2,13,1,B,7,1,3,us,,,
Titus,2,13,1,B,8,1,2,to,,,
Titus,2,13,1,B,9,1,1,wait,,,
Titus,2,13,2,T,1,1,1,τὴν,G35880,ὁ,"Gr,E,....AFS"
Titus,2,13,2,B,1,1,1,for,,,
Titus,2,13,3,T,1,1,1,μακαρίαν,G31070,μακάριος,"Gr,A,....AFS"
Titus,2,13,3,B,1,1,1,which,,,
Titus,2,13,3,B,2,1,2,is,,,
Titus,2,13,3,B,3,1,1,something,,,
Titus,2,13,3,B,4,1,1,that,,,
Titus,2,13,3,B,5,2,3,will,,,
Titus,2,13,3,B,6,1,1,make,,,
Titus,2,13,3,B,7,2,3,us,,,
Titus,2,13,3,B,8,1,1,very,,,
Titus,2,13,3,B,9,1,1,happy,,,
Titus,2,13,4,T,1,1,1,ἐλπίδα,G16800,ἐλπίς,"Gr,N,....AFS"
Titus,2,13,4,B,1,1,1,what,,,
Titus,2,13,4,B,2,1,1,he,,,
Titus,2,13,4,B,3,1,3,will,,,
Titus,2,13,4,B,4,1,1,certainly,,,
Titus,2,13,4,B,5,1,1,do,,,
Titus,2,13,4,B,6,1,2,in,,,
Titus,2,13,4,B,7,2,3,the,,,
Titus,2,13,4,B,8,1,1,future,,,
Titus,2,13,5,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,13,5,B,1,1,1,That,,,
Titus,2,13,5,B,2,2,2,is,,,
Titus,2,13,6,T,1,1,1,ἐπιφάνειαν,G20150,ἐπιφάνεια,"Gr,N,....AFS"
Titus,2,13,6,B,1,3,3,will,,,
Titus,2,13,6,B,2,1,1,return,,,
Titus,2,13,6,B,3,2,2,to,,,
Titus,2,13,6,B,4,3,3,us,,,
Titus,2,13,7,T,1,1,1,τῆς,G35880,ὁ,"Gr,E,....GFS"
Titus,2,13,7,T,2,1,1,δόξης,G13910,δόξα,"Gr,N,....GFS"
Titus,2,13,7,B,1,2,2,in,,,
Titus,2,13,7,B,2,1,1,a,,,
Titus,2,13,7,B,3,1,1,glorious,,,
Titus,2,13,7,B,4,1,1,way,,,
Titus,2,13,8,T,1,1,1,τοῦ,G35880,ὁ,"Gr,E,....GMS"
Titus,2,13,8,T,2,1,1,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,2,13,8,B,1,2,2,God,,,
Titus,2,13,9,T,1,1,1,μεγάλου,G31730,μέγας,"Gr,A,....GMS"
Titus,2,13,9,B,1,1,1,powerful,,,
Titus,2,13,10,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,13,10,B,1,1,1,and,,,
Titus,2,13,11,T,1,1,1,Σωτῆρος,G49900,σωτήρ,"Gr,N,....GMS"
Titus,2,13,11,B,1,1,1,Savior,,,
Titus,2,13,12,T,1,1,1,ἡμῶν,G14730,ἡμῶν,"Gr,R,...1G.P"
Titus,2,13,12,B,1,1,1,our,,,
Titus,2,13,13,T,1,1,1,Ἰησοῦ,G24240,Ἰησοῦς,"Gr,N,....GMS"
Titus,2,13,13,B,1,1,1,Jesus,,,
Titus,2,13,14,T,1,1,1,Χριστοῦ,G55470,χριστός,"Gr,N,....GMS"
Titus,2,13,14,B,1,3,3,the,,,
Titus,2,13,14,B,2,1,1,Messiah,,,
Titus,2,14,1,T,1,1,1,ὃς,G37390,ὅς,"Gr,R,....NMS"
Titus,2,14,1,B,1,1,1,He,,,
Titus,2,14,2,T,1,1,1,ἔδωκεν,G13250,δίδωμι,"Gr,V,IAA3..S"
Titus,2,14,2,B,1,1,1,gave,,,
Titus,2,14,3,T,1,1,1,ἑαυτὸν,G14380,ἑαυτοῦ,"Gr,R,...3AMS"
Titus,2,14,3,B,1,1,1,himself,,,
Titus,2,14,4,T,1,1,1,ὑπὲρ,G52280,ὑπέρ,"Gr,P,......."
Titus,2,14,4,B,1,1,6,to,,,
Titus,2,14,4,B,2,1,1,die,,,
Titus,2,14,5,T,1,1,1,ἡμῶν,G14730,ἡμῶν,"Gr,R,...1G.P"
Titus,2,14,5,B,1,1,2,in,,,
Titus,2,14,5,B,2,1,2,our,,,
Titus,2,14,5,B,3,1,1,place,,,
Titus,2,14,6,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,2,14,6,B,1,1,2,so,,,
Titus,2,14,6,B,2,1,3,that,,,
Titus,2,14,7,T,1,1,1,λυτρώσηται,G30840,λυτρόω,"Gr,V,SAM3..S"
Titus,2,14,7,T,2,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,2,14,7,T,3,1,1,ἀπὸ,G05750,ἀπό,"Gr,P,......."
Titus,2,14,7,T,4,1,1,πάσης,G39560,πᾶς,"Gr,E,....GFS"
Titus,2,14,7,T,5,1,1,ἀνομίας,G04580,ἀνομία,"Gr,N,....GFS"
Titus,2,14,7,B,1,1,2,we,,,
Titus,2,14,7,B,2,1,2,can,,,
Titus,2,14,7,B,3,1,2,be,,,
Titus,2,14,7,B,4,1,1,free,,,
Titus,2,14,7,B,5,2,6,to,,,
Titus,2,14,7,B,6,1,2,live,,,
Titus,2,14,7,B,7,2,2,in,,,
Titus,2,14,7,B,8,1,1,the,,,
Titus,2,14,7,B,9,1,1,way,,,
Titus,2,14,7,B,10,2,3,that,,,
Titus,2,14,7,B,11,1,1,God,,,
Titus,2,14,7,B,12,1,1,wants,,,
Titus,2,14,7,B,13,1,2,us,,,
Titus,2,14,7,B,14,3,6,to,,,
Titus,2,14,7,B,15,2,2,live,,,
Titus,2,14,8,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,2,14,8,B,1,1,2,and,,,
Titus,2,14,9,T,1,1,1,καθαρίσῃ,G25110,καθαρίζω,"Gr,V,SAA3..S"
Titus,2,14,9,B,1,4,6,to,,,
Titus,2,14,9,B,2,1,1,remove,,,
Titus,2,14,9,B,3,2,2,our,,,
Titus,2,14,9,B,4,1,1,sin,,,
Titus,2,14,9,B,5,1,1,from,,,
Titus,2,14,9,B,6,2,2,us,,,
Titus,2,14,10,T,1,1,1,ἑαυτῷ,G14380,ἑαυτοῦ,"Gr,R,...3DMS"
Titus,2,14,10,B,1,1,2,who,,,
Titus,2,14,10,B,2,1,1,belong,,,
Titus,2,14,10,B,3,1,1,only,,,
Titus,2,14,10,B,4,5,6,to,,,
Titus,2,14,10,B,5,1,1,him,,,
Titus,2,14,11,T,1,1,1,λαὸν,G29920,λαός,"Gr,N,....AMS"
Titus,2,14,11,B,1,2,2,so,,,
Titus,2,14,11,B,2,3,3,that,,,
Titus,2,14,11,B,3,2,2,we,,,
Titus,2,14,11,B,4,2,2,can,,,
Titus,2,14,11,B,5,2,2,be,,,
Titus,2,14,11,B,6,1,1,a,,,
Titus,2,14,11,B,7,1,1,group,,,
Titus,2,14,11,B,8,1,1,of,,,
Titus,2,14,11,B,9,1,1,people,,,
Titus,2,14,12,T,1,1,1,περιούσιον,G40410,περιούσιος,"Gr,A,....AMS"
Titus,2,14,12,B,1,1,1,special,,,
Titus,2,14,13,T,1,1,1,ζηλωτὴν,G22070,ζηλωτής,"Gr,N,....AMS"
Titus,2,14,13,B,1,2,2,and,,,
Titus,2,14,13,B,2,2,2,who,,,
Titus,2,14,13,B,3,1,1,eagerly,,,
Titus,2,14,13,B,4,1,1,desire,,,
Titus,2,14,14,T,1,1,1,καλῶν,G25700,καλός,"Gr,A,....GNP"
Titus,2,14,14,B,1,1,1,what,,,
Titus,2,14,14,B,2,1,1,is,,,
Titus,2,14,14,B,3,1,1,good,,,
Titus,2,14,15,T,1,1,1,ἔργων,G20410,ἔργον,"Gr,N,....GNP"
Titus,2,14,15,B,1,6,6,to,,,
Titus,2,14,15,B,2,1,1,do,,,
Titus,2,15,1,T,1,1,1,Ταῦτα,G37780,οὗτος,"Gr,R,....ANP"
Titus,2,15,1,B,1,1,1,these,,,
Titus,2,15,1,B,2,1,1,things,,,
Titus,2,15,2,T,1,1,1,λάλει,G29800,λαλέω,"Gr,V,MPA2..S"
Titus,2,15,2,B,1,1,1,Titus,,,
Titus,2,15,2,B,2,1,1,speak,,,
Titus,2,15,2,B,3,1,1,about,,,
Titus,2,15,3,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,15,4,T,1,1,1,παρακάλει,G38700,παρακαλέω,"Gr,V,MPA2..S"
Titus,2,15,4,B,1,1,1,Urge,,,
Titus,2,15,4,B,2,1,1,the,,,
Titus,2,15,4,B,3,1,1,believers,,,
Titus,2,15,4,B,4,1,3,to,,,
Titus,2,15,4,B,5,1,1,live,,,
Titus,2,15,4,B,6,1,1,as,,,
Titus,2,15,4,B,7,1,1,I,,,
Titus,2,15,4,B,8,1,1,have,,,
Titus,2,15,4,B,9,1,1,described,,,
Titus,2,15,5,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,15,5,B,1,1,1,and,,,
Titus,2,15,6,T,1,1,1,ἔλεγχε,G16510,ἐλέγχω,"Gr,V,MPA2..S"
Titus,2,15,6,B,1,1,1,correct,,,
Titus,2,15,6,B,2,1,2,them,,,
Titus,2,15,6,B,3,1,1,when,,,
Titus,2,15,6,B,4,1,1,they,,,
Titus,2,15,6,B,5,1,1,do,,,
Titus,2,15,6,B,6,1,1,not,,,
Titus,2,15,7,T,1,1,1,μετὰ,G33260,μετά,"Gr,P,......."
Titus,2,15,7,B,1,1,1,using,,,
Titus,2,15,8,T,1,1,1,πάσης,G39560,πᾶς,"Gr,E,....GFS"
Titus,2,15,8,T,2,1,1,ἐπιταγῆς,G20030,ἐπιταγή,"Gr,N,....GFS"
Titus,2,15,8,B,1,1,1,your,,,
Titus,2,15,8,B,2,1,1,right,,,
Titus,2,15,8,B,3,2,3,to,,,
Titus,2,15,8,B,4,1,1,command,,,
Titus,2,15,8,B,5,2,2,them,,,
Titus,2,15,8,B,6,1,1,if,,,
Titus,2,15,8,B,7,1,1,necessary,,,
Titus,2,15,9,T,1,1,1,Μηδείς,G33670,μηδείς,"Gr,R,....NMS"
Titus,2,15,9,T,2,1,1,σου,G47710,σου,"Gr,R,...2G.S"
Titus,2,15,9,T,3,1,1,περιφρονείτω,G40650,περιφρονέω,"Gr,V,MPA3..S"
Titus,2,15,9,B,1,1,1,Make,,,
Titus,2,15,9,B,2,1,1,sure,,,
Titus,2,15,9,B,3,1,1,that,,,
Titus,2,15,9,B,4,1,1,everyone,,,
Titus,2,15,9,B,5,1,1,pays,,,
Titus,2,15,9,B,6,1,1,attention,,,
Titus,2,15,9,B,7,3,3,to,,,
Titus,2,15,9,B,8,1,1,what,,,
Titus,2,15,9,B,9,1,1,you,,,
Titus,2,15,9,B,10,1,1,say,,,
