Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,1,1,1,T,1,1,1,Παῦλος,G39720,Παῦλος,"Gr,N,....NMS"
Titus,1,1,1,B,1,1,3,I,,,
Titus,1,1,1,B,2,1,1,Paul,,,
Titus,1,1,1,B,3,1,1,write,,,
Titus,1,1,1,B,4,1,1,this,,,
Titus,1,1,1,B,5,1,1,letter,,,
Titus,1,1,1,B,6,1,5,to,,,
Titus,1,1,1,B,7,1,1,you,,,
Titus,1,1,1,B,8,1,1,Titus,,,
Titus,1,1,2,T,1,1,1,δοῦλος,G14010,δοῦλος,"Gr,N,....NMS"
Titus,1,1,2,B,1,2,3,I,,,
Titus,1,1,2,B,2,1,1,am,,,
Titus,1,1,2,B,3,1,2,a,,,
Titus,1,1,2,B,4,1,1,servant,,,
Titus,1,1,3,T,1,1,2,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,1,1,3,B,1,1,2,of,,,
Titus,1,1,3,B,2,1,3,God,,,
Titus,1,1,4,T,1,1,1,ἀπόστολος,G06520,ἀπόστολος,"Gr,N,....NMS"
Titus,1,1,4,B,1,1,1,an,,,
Titus,1,1,4,B,2,1,1,apostle,,,
Titus,1,1,4,B,3,1,1,sent,,,
Titus,1,1,4,B,4,1,1,me,,,
Titus,1,1,5,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,1,1,5,B,1,1,1,and,,,
Titus,1,1,6,T,1,1,1,Ἰησοῦ,G24240,Ἰησοῦς,"Gr,N,....GMS"
Titus,1,1,6,B,1,2,2,of,,,
Titus,1,1,6,B,2,1,1,Jesus,,,
Titus,1,1,7,T,1,1,1,Χριστοῦ,G55470,χριστός,"Gr,N,....GMS"
Titus,1,1,7,B,1,1,2,the,,,
Titus,1,1,7,B,2,1,1,Messiah,,,
Titus,1,1,8,T,1,1,1,κατὰ,G25960,κατά,"Gr,P,......."
Titus,1,1,8,T,2,1,1,πίστιν,G41020,πίστις,"Gr,N,....AFS"
Titus,1,1,8,B,1,2,5,to,,,
Titus,1,1,8,B,2,1,1,teach,,,
Titus,1,1,8,B,3,3,5,to,,,
Titus,1,1,8,B,4,1,1,trust,,,
Titus,1,1,8,B,5,1,1,him,,,
Titus,1,1,8,B,6,1,1,more,,,
Titus,1,1,9,T,1,1,1,ἐκλεκτῶν,G15880,ἐκλεκτός,"Gr,S,....GMP"
Titus,1,1,9,B,1,2,2,the,,,
Titus,1,1,9,B,2,1,2,people,,,
Titus,1,1,9,B,3,1,1,whom,,,
Titus,1,1,9,B,4,1,1,he,,,
Titus,1,1,9,B,5,1,1,has,,,
Titus,1,1,9,B,6,1,1,chosen,,,
Titus,1,1,9,B,7,1,1,as,,,
Titus,1,1,9,B,8,1,2,his,,,
Titus,1,1,9,B,9,1,1,own,,,
Titus,1,1,10,T,1,2,2,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,1,1,10,B,1,2,3,God,,,
Titus,1,1,11,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,1,1,11,T,2,1,1,ἐπίγνωσιν,G19220,ἐπίγνωσις,"Gr,N,....AFS"
Titus,1,1,11,B,1,3,3,I,,,
Titus,1,1,11,B,2,1,1,work,,,
Titus,1,1,11,B,3,4,5,to,,,
Titus,1,1,11,B,4,1,1,help,,,
Titus,1,1,11,B,5,2,2,his,,,
Titus,1,1,11,B,6,2,2,people,,,
Titus,1,1,11,B,7,5,5,to,,,
Titus,1,1,11,B,8,1,1,know,,,
Titus,1,1,12,T,1,1,1,ἀληθείας,G02250,ἀλήθεια,"Gr,N,....GFS"
Titus,1,1,12,B,1,1,1,what,,,
Titus,1,1,12,B,2,1,1,is,,,
Titus,1,1,12,B,3,1,1,true,,,
Titus,1,1,13,T,1,1,1,τῆς,G35880,ὁ,"Gr,R,....GFS"
Titus,1,1,13,T,2,1,1,κατʼ,G25960,κατά,"Gr,P,......."
Titus,1,1,13,B,1,1,1,so,,,
Titus,1,1,13,B,2,1,2,that,,,
Titus,1,1,14,T,1,1,1,εὐσέβειαν,G21500,εὐσέβεια,"Gr,N,....AFS"
Titus,1,1,14,B,1,1,1,they,,,
Titus,1,1,14,B,2,1,1,can,,,
Titus,1,1,14,B,3,1,1,live,,,
Titus,1,1,14,B,4,1,1,in,,,
Titus,1,1,14,B,5,2,2,a,,,
Titus,1,1,14,B,6,1,1,way,,,
Titus,1,1,14,B,7,2,2,that,,,
Titus,1,1,14,B,8,1,1,pleases,,,
Titus,1,1,14,B,9,3,3,God,,,
Titus,1,2,1,T,1,1,1,ἐπʼ,G19090,ἐπί,"Gr,P,......."
Titus,1,2,1,B,1,1,1,His,,,
Titus,1,2,1,B,2,1,1,people,,,
Titus,1,2,1,B,3,1,1,can,,,
Titus,1,2,1,B,4,1,1,learn,,,
Titus,1,2,1,B,5,1,1,how,,,
Titus,1,2,1,B,6,1,4,to,,,
Titus,1,2,1,B,7,1,3,live,,,
Titus,1,2,1,B,8,1,1,like,,,
Titus,1,2,1,B,9,1,1,this,,,
Titus,1,2,2,T,1,1,1,ἐλπίδι,G16800,ἐλπίς,"Gr,N,....DFS"
Titus,1,2,2,B,1,1,1,because,,,
Titus,1,2,2,B,2,1,1,they,,,
Titus,1,2,2,B,3,1,1,are,,,
Titus,1,2,2,B,4,1,1,confident,,,
Titus,1,2,3,T,1,1,1,ζωῆς,G22220,ζωή,"Gr,N,....GFS"
Titus,1,2,3,B,1,1,1,that,,,
Titus,1,2,3,B,2,1,2,God,,,
Titus,1,2,3,B,3,1,1,will,,,
Titus,1,2,3,B,4,1,2,cause,,,
Titus,1,2,3,B,5,1,1,them,,,
Titus,1,2,3,B,6,2,4,to,,,
Titus,1,2,3,B,7,2,3,live,,,
Titus,1,2,4,T,1,1,1,αἰωνίου,G01660,αἰώνιος,"Gr,A,....GFS"
Titus,1,2,4,B,1,1,2,forever,,,
Titus,1,2,5,T,1,1,1,ἣν,G37390,ὅς,"Gr,R,....AFS"
Titus,1,2,5,B,1,1,1,he,,,
Titus,1,2,6,T,1,1,1,ἐπηγγείλατο,G18610,ἐπαγγέλλω,"Gr,V,IAM3..S"
Titus,1,2,6,B,1,1,1,promised,,,
Titus,1,2,6,B,2,3,4,to,,,
Titus,1,2,6,B,3,2,2,cause,,,
Titus,1,2,6,B,4,1,1,us,,,
Titus,1,2,6,B,5,4,4,to,,,
Titus,1,2,6,B,6,3,3,live,,,
Titus,1,2,6,B,7,2,2,forever,,,
Titus,1,2,7,T,1,1,1,ὁ,G35880,ὁ,"Gr,E,....NMS"
Titus,1,2,7,T,2,1,1,ἀψευδὴς,G08930,ἀψευδής,"Gr,A,....NMS"
Titus,1,2,7,B,1,1,1,does,,,
Titus,1,2,7,B,2,1,1,not,,,
Titus,1,2,7,B,3,1,1,lie,,,
Titus,1,2,8,T,1,1,1,Θεὸς,G23160,θεός,"Gr,N,....NMS"
Titus,1,2,8,B,1,2,2,God,,,
Titus,1,2,9,T,1,1,1,πρὸ,G42530,πρό,"Gr,P,......."
Titus,1,2,9,B,1,1,1,Even,,,
Titus,1,2,9,B,2,1,1,before,,,
Titus,1,2,10,T,1,1,1,χρόνων,G55500,χρόνος,"Gr,N,....GMP"
Titus,1,2,10,T,2,1,1,αἰωνίων,G01660,αἰώνιος,"Gr,A,....GMP"
Titus,1,2,10,B,1,1,1,the,,,
Titus,1,2,10,B,2,1,1,world,,,
Titus,1,2,10,B,3,1,1,began,,,
Titus,1,3,1,T,1,1,1,ἐφανέρωσεν,G53190,φανερόω,"Gr,V,IAA3..S"
Titus,1,3,1,B,1,1,2,he,,,
Titus,1,3,1,B,2,1,1,communicated,,,
Titus,1,3,2,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,1,3,2,B,1,1,1,Then,,,
Titus,1,3,3,T,1,1,1,καιροῖς,G25400,καιρός,"Gr,N,....DMP"
Titus,1,3,3,B,1,1,1,time,,,
Titus,1,3,4,T,1,1,1,ἰδίοις,G23980,ἴδιος,"Gr,E,....DMP"
Titus,1,3,4,B,1,1,1,at,,,
Titus,1,3,4,B,2,1,2,the,,,
Titus,1,3,4,B,3,1,1,right,,,
Titus,1,3,5,T,1,1,1,τὸν,G35880,ὁ,"Gr,E,....AMS"
Titus,1,3,5,T,2,1,1,λόγον,G30560,λόγος,"Gr,N,....AMS"
Titus,1,3,5,B,1,1,1,plan,,,
Titus,1,3,6,T,1,1,1,αὐτοῦ,G08460,αὐτός,"Gr,R,...3GMS"
Titus,1,3,6,B,1,1,1,his,,,
Titus,1,3,7,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,1,3,7,B,1,1,1,through,,,
Titus,1,3,8,T,1,1,1,κηρύγματι,G27820,κήρυγμα,"Gr,N,....DNS"
Titus,1,3,8,B,1,1,2,this,,,
Titus,1,3,8,B,2,1,1,message,,,
Titus,1,3,8,B,3,1,2,to,,,
Titus,1,3,8,B,4,1,1,preach,,,
Titus,1,3,9,T,1,1,1,ὃ,G37390,ὅς,"Gr,R,....ANS"
Titus,1,3,9,B,1,1,1,that,,,
Titus,1,3,10,T,1,1,1,ἐπιστεύθην,G41000,πιστεύω,"Gr,V,IAP1..S"
Titus,1,3,10,B,1,2,2,he,,,
Titus,1,3,10,B,2,1,1,trusted,,,
Titus,1,3,11,T,1,1,1,ἐγὼ,G14730,ἐγώ,"Gr,R,...1N.S"
Titus,1,3,11,B,1,1,1,me,,,
Titus,1,3,12,T,1,1,1,κατʼ,G25960,κατά,"Gr,P,......."
Titus,1,3,12,B,1,1,1,I,,,
Titus,1,3,12,B,2,1,1,do,,,
Titus,1,3,12,B,3,2,2,this,,,
Titus,1,3,12,B,4,1,1,in,,,
Titus,1,3,12,B,5,1,1,order,,,
Titus,1,3,12,B,6,2,2,to,,,
Titus,1,3,12,B,7,1,1,obey,,,
Titus,1,3,13,T,1,1,1,ἐπιταγὴν,G20030,ἐπιταγή,"Gr,N,....AFS"
Titus,1,3,13,B,1,2,2,the,,,
Titus,1,3,13,B,2,1,1,command,,,
Titus,1,3,14,T,1,1,1,τοῦ,G35880,ὁ,"Gr,E,....GMS"
Titus,1,3,14,B,1,1,1,of,,,
Titus,1,3,14,B,2,1,1,who,,,
Titus,1,3,15,T,1,1,1,Σωτῆρος,G49900,σωτήρ,"Gr,N,....GMS"
Titus,1,3,15,B,1,1,1,saves,,,
Titus,1,3,16,T,1,1,1,ἡμῶν,G14730,ἡμῶν,"Gr,R,...1G.P"
Titus,1,3,16,B,1,1,1,us,,,
Titus,1,3,17,T,1,1,1,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,1,3,17,B,1,1,1,God,,,
Titus,1,4,1,T,1,1,1,Τίτῳ,G51030,Τίτος,"Gr,N,....DMS"
Titus,1,4,1,B,1,1,1,I,,,
Titus,1,4,1,B,2,1,1,am,,,
Titus,1,4,1,B,3,1,1,writing,,,
Titus,1,4,1,B,4,1,5,to,,,
Titus,1,4,1,B,5,1,4,you,,,
Titus,1,4,1,B,6,1,1,Titus,,,
Titus,1,4,2,T,1,1,1,γνησίῳ,G11030,γνήσιος,"Gr,A,....DNS"
Titus,1,4,2,B,1,2,4,you,,,
Titus,1,4,2,B,2,1,1,have,,,
Titus,1,4,2,B,3,1,1,become,,,
Titus,1,4,2,B,4,1,1,like,,,
Titus,1,4,2,B,5,1,2,a,,,
Titus,1,4,2,B,6,1,1,real,,,
Titus,1,4,3,T,1,1,1,τέκνῳ,G50430,τέκνον,"Gr,N,....DNS"
Titus,1,4,3,B,1,1,1,son,,,
Titus,1,4,3,B,2,2,5,to,,,
Titus,1,4,3,B,3,1,1,me,,,
Titus,1,4,4,T,1,1,1,κατὰ,G25960,κατά,"Gr,P,......."
Titus,1,4,4,B,1,1,1,because,,,
Titus,1,4,5,T,1,1,1,κοινὴν,G28390,κοινός,"Gr,A,....AFS"
Titus,1,4,5,B,1,1,1,we,,,
Titus,1,4,5,B,2,1,1,both,,,
Titus,1,4,5,B,3,1,1,now,,,
Titus,1,4,6,T,1,1,1,πίστιν,G41020,πίστις,"Gr,N,....AFS"
Titus,1,4,6,B,1,1,1,believe,,,
Titus,1,4,6,B,2,1,1,in,,,
Titus,1,4,6,B,3,1,2,Jesus,,,
Titus,1,4,6,B,4,1,3,the,,,
Titus,1,4,6,B,5,1,2,Messiah,,,
Titus,1,4,7,T,1,1,1,χάρις,G54850,χάρις,"Gr,N,....NFS"
Titus,1,4,7,B,1,1,1,continue,,,
Titus,1,4,7,B,2,3,5,to,,,
Titus,1,4,7,B,3,1,1,be,,,
Titus,1,4,7,B,4,1,1,kind,,,
Titus,1,4,7,B,5,4,5,to,,,
Titus,1,4,7,B,6,3,4,you,,,
Titus,1,4,8,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,4,8,B,1,1,2,and,,,
Titus,1,4,9,T,1,1,1,εἰρήνη,G15150,εἰρήνη,"Gr,N,....NFS"
Titus,1,4,9,B,1,5,5,to,,,
Titus,1,4,9,B,2,1,1,give,,,
Titus,1,4,9,B,3,4,4,you,,,
Titus,1,4,9,B,4,2,2,a,,,
Titus,1,4,9,B,5,1,1,peaceful,,,
Titus,1,4,9,B,6,1,1,spirit,,,
Titus,1,4,10,T,1,1,1,ἀπὸ,G05750,ἀπό,"Gr,P,......."
Titus,1,4,10,T,2,1,1,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,1,4,10,B,1,1,1,May,,,
Titus,1,4,10,B,2,1,1,God,,,
Titus,1,4,11,T,1,1,1,Πατρὸς,G39620,πατήρ,"Gr,N,....GMS"
Titus,1,4,11,B,1,2,3,the,,,
Titus,1,4,11,B,2,1,1,Father,,,
Titus,1,4,12,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,4,12,B,1,2,2,and,,,
Titus,1,4,13,T,1,1,1,Χριστοῦ,G55470,χριστός,"Gr,N,....GMS"
Titus,1,4,13,B,1,3,3,the,,,
Titus,1,4,13,B,2,2,2,Messiah,,,
Titus,1,4,14,T,1,1,1,Ἰησοῦ,G24240,Ἰησοῦς,"Gr,N,....GMS"
Titus,1,4,14,B,1,2,2,Jesus,,,
Titus,1,4,15,T,1,1,1,τοῦ,G35880,ὁ,"Gr,E,....GMS"
Titus,1,4,15,B,1,1,1,who,,,
Titus,1,4,16,T,1,1,1,Σωτῆρος,G49900,σωτήρ,"Gr,N,....GMS"
Titus,1,4,16,B,1,1,1,saves,,,
Titus,1,4,17,T,1,1,1,ἡμῶν,G14730,ἡμῶν,"Gr,R,...1G.P"
Titus,1,4,17,B,1,1,1,us,,,
Titus,1,5,1,T,1,1,1,Τούτου,G37780,οὗτος,"Gr,R,....GNS"
Titus,1,5,1,B,1,1,2,for,,,
Titus,1,5,1,B,2,1,1,this,,,
Titus,1,5,2,T,1,1,1,χάριν,G54840,χάριν,"Gr,P,......."
Titus,1,5,2,B,1,1,1,reason,,,
Titus,1,5,3,T,1,1,1,ἀπέλιπόν,G06200,ἀπολείπω,"Gr,V,IAA1..S"
Titus,1,5,3,B,1,1,2,I,,,
Titus,1,5,3,B,2,1,1,left,,,
Titus,1,5,4,T,1,1,1,σε,G47710,σε,"Gr,R,...2A.S"
Titus,1,5,4,B,1,1,3,you,,,
Titus,1,5,5,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,1,5,5,B,1,1,1,on,,,
Titus,1,5,6,T,1,1,1,Κρήτῃ,G29140,Κρήτη,"Gr,N,....DFS"
Titus,1,5,6,B,1,1,3,the,,,
Titus,1,5,6,B,2,1,1,Island,,,
Titus,1,5,6,B,3,1,2,of,,,
Titus,1,5,6,B,4,1,1,Crete,,,
Titus,1,5,7,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,1,5,7,B,1,1,2,that,,,
Titus,1,5,8,T,1,1,1,τὰ,G35880,ὁ,"Gr,R,....ANP"
Titus,1,5,8,T,2,1,1,λείποντα,G30070,λείπω,"Gr,V,PPA.ANP"
Titus,1,5,8,B,1,2,2,that,,,
Titus,1,5,8,B,2,1,1,is,,,
Titus,1,5,8,B,3,1,1,still,,,
Titus,1,5,8,B,4,1,1,unfinished,,,
Titus,1,5,9,T,1,1,1,ἐπιδιορθώσῃ,G19300,ἐπιδιορθόω,"Gr,V,SAM2..S"
Titus,1,5,9,B,1,2,3,you,,,
Titus,1,5,9,B,2,1,2,do,,,
Titus,1,5,9,B,3,2,3,the,,,
Titus,1,5,9,B,4,1,1,work,,,
Titus,1,5,10,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,1,5,10,B,1,1,1,and,,,
Titus,1,5,10,B,2,1,1,also,,,
Titus,1,5,11,T,1,1,1,καταστήσῃς,G25250,καθίστημι,"Gr,V,SAA2..S"
Titus,1,5,11,B,1,1,1,appoint,,,
Titus,1,5,12,T,1,1,1,κατὰ,G25960,κατά,"Gr,P,......."
Titus,1,5,12,B,1,1,1,in,,,
Titus,1,5,12,B,2,1,1,every,,,
Titus,1,5,13,T,1,1,1,πόλιν,G41720,πόλις,"Gr,N,....AFS"
Titus,1,5,13,B,1,1,1,city,,,
Titus,1,5,14,T,1,1,1,πρεσβυτέρους,G42450,πρεσβύτερος,"Gr,S,....AMP"
Titus,1,5,14,B,1,1,1,elders,,,
Titus,1,5,14,B,2,2,2,for,,,
Titus,1,5,14,B,3,3,3,the,,,
Titus,1,5,14,B,4,1,1,group,,,
Titus,1,5,14,B,5,2,2,of,,,
Titus,1,5,14,B,6,1,1,believers,,,
Titus,1,5,15,T,1,1,1,ὡς,G56130,ὡς,"Gr,C,......."
Titus,1,5,15,B,1,1,1,just,,,
Titus,1,5,15,B,2,1,1,as,,,
Titus,1,5,16,T,1,1,1,ἐγώ,G14730,ἐγώ,"Gr,R,...1N.S"
Titus,1,5,16,B,1,2,2,I,,,
Titus,1,5,17,T,1,1,1,σοι,G47710,σοι,"Gr,R,...2D.S"
Titus,1,5,17,B,1,3,3,you,,,
Titus,1,5,18,T,1,1,1,διεταξάμην,G12990,διατάσσω,"Gr,V,IAM1..S"
Titus,1,5,18,B,1,1,1,told,,,
Titus,1,5,18,B,2,1,1,to,,,
Titus,1,5,18,B,3,2,2,do,,,
Titus,1,6,1,T,1,1,1,εἴ,G14870,εἰ,"Gr,C,......."
Titus,1,6,1,B,1,1,1,Now,,,
Titus,1,6,2,T,1,1,1,τίς,G51000,τὶς,"Gr,R,....NMS"
Titus,1,6,2,B,1,1,1,every,,,
Titus,1,6,2,B,2,1,1,elder,,,
Titus,1,6,3,T,1,1,1,ἐστιν,G15100,εἰμί,"Gr,V,IPA3..S"
Titus,1,6,3,B,1,1,4,must,,,
Titus,1,6,3,B,2,1,2,be,,,
Titus,1,6,4,T,1,1,1,ἀνέγκλητος,G04100,ἀνέγκλητος,"Gr,S,....NMS"
Titus,1,6,4,B,1,1,1,someone,,,
Titus,1,6,4,B,2,1,1,whom,,,
Titus,1,6,4,B,3,1,1,no,,,
Titus,1,6,4,B,4,1,2,one,,,
Titus,1,6,4,B,5,1,1,can,,,
Titus,1,6,4,B,6,1,1,criticize,,,
Titus,1,6,5,T,1,1,1,μιᾶς,G15200,μία,"Gr,E,....GFS"
Titus,1,6,5,B,1,1,1,just,,,
Titus,1,6,5,B,2,2,2,one,,,
Titus,1,6,6,T,1,1,1,γυναικὸς,G11350,γυνή,"Gr,N,....GFS"
Titus,1,6,6,B,1,1,1,wife,,,
Titus,1,6,7,T,1,1,1,ἀνήρ,G04350,ἀνήρ,"Gr,N,....NMS"
Titus,1,6,7,B,1,1,1,He,,,
Titus,1,6,7,B,2,2,4,must,,,
Titus,1,6,7,B,3,1,1,also,,,
Titus,1,6,7,B,4,1,1,have,,,
Titus,1,6,8,T,1,1,1,τέκνα,G50430,τέκνον,"Gr,N,....ANP"
Titus,1,6,8,B,1,1,2,his,,,
Titus,1,6,8,B,2,1,2,children,,,
Titus,1,6,8,B,3,2,2,his,,,
Titus,1,6,8,B,4,2,2,children,,,
Titus,1,6,9,T,1,1,1,ἔχων,G21920,ἔχω,"Gr,V,PPA.NMS"
Titus,1,6,9,T,2,1,1,πιστά,G41030,πιστός,"Gr,S,....ANP"
Titus,1,6,9,B,1,3,4,must,,,
Titus,1,6,9,B,2,1,1,trust,,,
Titus,1,6,9,B,3,1,1,in,,,
Titus,1,6,9,B,4,1,1,God,,,
Titus,1,6,10,T,1,1,1,μὴ,G33610,μή,"Gr,D,......."
Titus,1,6,10,T,2,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,1,6,10,T,3,1,1,κατηγορίᾳ,G27240,κατηγορία,"Gr,N,....DFS"
Titus,1,6,10,B,1,1,1,and,,,
Titus,1,6,10,B,2,1,1,people,,,
Titus,1,6,10,B,3,4,4,must,,,
Titus,1,6,10,B,4,1,1,not,,,
Titus,1,6,10,B,5,1,1,consider,,,
Titus,1,6,11,T,1,1,1,ἀσωτίας,G08100,ἀσωτία,"Gr,N,....GFS"
Titus,1,6,11,B,1,1,1,to,,,
Titus,1,6,11,B,2,2,2,be,,,
Titus,1,6,11,B,3,1,1,out,,,
Titus,1,6,11,B,4,1,1,of,,,
Titus,1,6,11,B,5,1,1,control,,,
Titus,1,6,12,T,1,1,1,ἢ,G22280,ἤ,"Gr,C,......."
Titus,1,6,12,B,1,1,1,or,,,
Titus,1,6,13,T,1,1,1,ἀνυπότακτα,G05060,ἀνυπότακτος,"Gr,S,....ANP"
Titus,1,6,13,B,1,1,1,disobedient,,,
Titus,1,7,1,T,1,1,1,Δεῖ,G12100,δέω,"Gr,V,IPA3..S"
Titus,1,7,1,B,1,1,1,it,,,
Titus,1,7,1,B,2,3,3,is,,,
Titus,1,7,1,B,3,1,1,necessary,,,
Titus,1,7,2,T,1,1,1,γὰρ,G10630,γάρ,"Gr,C,......."
Titus,1,7,2,B,1,1,1,So,,,
Titus,1,7,3,T,1,1,1,τὸν,G35880,ὁ,"Gr,E,....AMS"
Titus,1,7,3,T,2,1,1,ἐπίσκοπον,G19850,ἐπίσκοπος,"Gr,N,....AMS"
Titus,1,7,3,B,1,1,1,Everyone,,,
Titus,1,7,3,B,2,1,3,who,,,
Titus,1,7,3,B,3,1,1,leads,,,
Titus,1,7,3,B,4,1,2,God,,,
Titus,1,7,3,B,5,1,1,s,,,
Titus,1,7,3,B,6,1,1,people,,,
Titus,1,7,3,B,7,2,2,for,,,
Titus,1,7,3,B,8,2,2,this,,,
Titus,1,7,3,B,9,2,2,person,,,
Titus,1,7,4,T,1,1,1,ἀνέγκλητον,G04100,ἀνέγκλητος,"Gr,S,....AMS"
Titus,1,7,4,T,2,1,1,εἶναι,G15100,εἰμί,"Gr,V,NPA...."
Titus,1,7,4,B,1,1,2,to,,,
Titus,1,7,4,B,2,1,1,have,,,
Titus,1,7,4,B,3,1,2,a,,,
Titus,1,7,4,B,4,1,1,good,,,
Titus,1,7,4,B,5,1,1,reputation,,,
Titus,1,7,5,T,1,1,1,ὡς,G56130,ὡς,"Gr,C,......."
Titus,1,7,5,B,1,1,3,is,,,
Titus,1,7,5,B,2,1,1,like,,,
Titus,1,7,6,T,1,1,1,Θεοῦ,G23160,θεός,"Gr,N,....GMS"
Titus,1,7,6,B,1,1,2,for,,,
Titus,1,7,6,B,2,2,2,God,,,
Titus,1,7,7,T,1,1,1,οἰκονόμον,G36230,οἰκονόμος,"Gr,N,....AMS"
Titus,1,7,7,B,1,1,2,the,,,
Titus,1,7,7,B,2,1,2,person,,,
Titus,1,7,7,B,3,2,3,who,,,
Titus,1,7,7,B,4,1,1,manages,,,
Titus,1,7,7,B,5,2,2,the,,,
Titus,1,7,7,B,6,1,1,servants,,,
Titus,1,7,7,B,7,1,4,and,,,
Titus,1,7,7,B,8,1,1,property,,,
Titus,1,7,7,B,9,1,1,of,,,
Titus,1,7,7,B,10,1,2,someone,,,
Titus,1,7,7,B,11,1,1,else,,,
Titus,1,7,7,B,12,1,1,but,,,
Titus,1,7,7,B,13,1,2,he,,,
Titus,1,7,7,B,14,2,3,is,,,
Titus,1,7,7,B,15,1,1,doing,,,
Titus,1,7,7,B,16,1,2,this,,,
Titus,1,7,8,T,1,1,5,μὴ,G33610,μή,"Gr,D,......."
Titus,1,7,8,B,1,1,2,He,,,
Titus,1,7,8,B,2,1,3,must,,,
Titus,1,7,8,B,3,1,5,not,,,
Titus,1,7,9,T,1,1,1,αὐθάδη,G08290,αὐθάδης,"Gr,S,....AMS"
Titus,1,7,9,B,1,1,2,be,,,
Titus,1,7,9,B,2,1,1,proud,,,
Titus,1,7,10,T,1,2,5,μὴ,G33610,μή,"Gr,D,......."
Titus,1,7,10,B,1,2,4,and,,,
Titus,1,7,10,B,2,2,2,he,,,
Titus,1,7,10,B,3,2,3,must,,,
Titus,1,7,10,B,4,2,5,not,,,
Titus,1,7,11,T,1,1,1,ὀργίλον,G37110,ὀργίλος,"Gr,S,....AMS"
Titus,1,7,11,B,1,1,1,get,,,
Titus,1,7,11,B,2,1,1,angry,,,
Titus,1,7,11,B,3,1,1,quickly,,,
Titus,1,7,12,T,1,3,5,μὴ,G33610,μή,"Gr,D,......."
Titus,1,7,12,B,1,2,2,He,,,
Titus,1,7,12,B,2,3,3,must,,,
Titus,1,7,12,B,3,3,5,not,,,
Titus,1,7,13,T,1,1,1,πάροινον,G39430,πάροινος,"Gr,S,....AMS"
Titus,1,7,13,B,1,2,2,be,,,
Titus,1,7,13,B,2,1,1,an,,,
Titus,1,7,13,B,3,1,1,alcoholic,,,
Titus,1,7,14,T,1,4,5,μὴ,G33610,μή,"Gr,D,......."
Titus,1,7,14,B,1,4,5,not,,,
Titus,1,7,15,T,1,1,1,πλήκτην,G41310,πλήκτης,"Gr,N,....AMS"
Titus,1,7,15,B,1,2,2,someone,,,
Titus,1,7,15,B,2,3,3,who,,,
Titus,1,7,15,B,3,1,1,likes,,,
Titus,1,7,15,B,4,2,2,to,,,
Titus,1,7,15,B,5,1,1,fight,,,
Titus,1,7,15,B,6,3,4,and,,,
Titus,1,7,15,B,7,1,1,argue,,,
Titus,1,7,16,T,1,5,5,μὴ,G33610,μή,"Gr,D,......."
Titus,1,7,16,B,1,4,4,and,,,
Titus,1,7,16,B,2,5,5,not,,,
Titus,1,7,17,T,1,1,1,αἰσχροκερδῆ,G01460,αἰσχροκερδής,"Gr,S,....AMS"
Titus,1,7,17,B,1,2,2,a,,,
Titus,1,7,17,B,2,1,1,greedy,,,
Titus,1,7,17,B,3,1,1,man,,,
Titus,1,8,1,T,1,1,1,ἀλλὰ,G02350,ἀλλά,"Gr,C,......."
Titus,1,8,1,B,1,1,1,Rather,,,
Titus,1,8,1,B,2,1,1,than,,,
Titus,1,8,1,B,3,1,3,that,,,
Titus,1,8,2,T,1,1,1,φιλόξενον,G53820,φιλόξενος,"Gr,S,....AMS"
Titus,1,8,2,B,1,1,2,he,,,
Titus,1,8,2,B,2,1,4,must,,,
Titus,1,8,2,B,3,1,1,welcome,,,
Titus,1,8,2,B,4,1,1,strangers,,,
Titus,1,8,3,T,1,1,1,φιλάγαθον,G53580,φιλάγαθος,"Gr,S,....AMS"
Titus,1,8,3,B,1,1,4,and,,,
Titus,1,8,3,B,2,1,1,love,,,
Titus,1,8,3,B,3,1,1,the,,,
Titus,1,8,3,B,4,1,1,things,,,
Titus,1,8,3,B,5,2,3,that,,,
Titus,1,8,3,B,6,1,1,are,,,
Titus,1,8,3,B,7,1,1,good,,,
Titus,1,8,4,T,1,1,1,σώφρονα,G49980,σώφρων,"Gr,S,....AMS"
Titus,1,8,4,B,1,1,2,He,,,
Titus,1,8,4,B,2,2,4,must,,,
Titus,1,8,4,B,3,1,3,always,,,
Titus,1,8,4,B,4,1,2,act,,,
Titus,1,8,4,B,5,1,1,sensibly,,,
