Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,3,12,14,B,1,1,1,there,,,
Titus,3,12,15,T,1,1,1,γὰρ,G10630,γάρ,"Gr,C,......."
Titus,3,12,15,B,1,1,1,because,,,
Titus,3,12,16,T,1,1,1,κέκρικα,G29190,κρίνω,"Gr,V,IEA1..S"
Titus,3,12,16,B,1,2,2,I,,,
Titus,3,12,16,B,2,1,1,have,,,
Titus,3,12,16,B,3,1,1,decided,,,
Titus,3,12,17,T,1,1,1,παραχειμάσαι,G39140,παραχειμάζω,"Gr,V,NAA...."
Titus,3,12,17,B,1,4,4,to,,,
Titus,3,12,17,B,2,1,1,spend,,,
Titus,3,12,17,B,3,1,1,the,,,
Titus,3,12,17,B,4,1,1,winter,,,
Titus,3,13,1,T,1,1,1,Ζηνᾶν,G22110,Ζηνᾶς,"Gr,N,....AMS"
Titus,3,13,1,B,1,1,1,Zenas,,,
Titus,3,13,2,T,1,1,1,τὸν,G35880,ὁ,"Gr,E,....AMS"
Titus,3,13,2,B,1,1,1,the,,,
Titus,3,13,3,T,1,1,1,νομικὸν,G35440,νομικός,"Gr,A,....AMS"
Titus,3,13,3,B,1,1,1,lawyer,,,
Titus,3,13,4,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,3,13,4,B,1,1,1,and,,,
Titus,3,13,5,T,1,1,1,Ἀπολλῶν,G06250,Ἀπολλῶς,"Gr,N,....AMS"
Titus,3,13,5,B,1,1,1,Apollos,,,
Titus,3,13,6,T,1,1,1,σπουδαίως,G47090,σπουδαίως,"Gr,D,......."
Titus,3,13,6,B,1,1,1,Diligently,,,
Titus,3,13,7,T,1,1,1,πρόπεμψον,G43110,προπέμπω,"Gr,V,MAA2..S"
Titus,3,13,7,B,1,1,1,send,,,
Titus,3,13,7,B,2,1,1,on,,,
Titus,3,13,7,B,3,1,1,their,,,
Titus,3,13,7,B,4,1,1,way,,,
Titus,3,13,8,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,13,8,B,1,1,1,so,,,
Titus,3,13,8,B,2,1,1,that,,,
Titus,3,13,9,T,1,1,1,μηδὲν,G33670,μηδείς,"Gr,R,....NNS"
Titus,3,13,9,B,1,1,1,nothing,,,
Titus,3,13,10,T,1,1,1,αὐτοῖς,G08460,αὐτός,"Gr,R,...3DMP"
Titus,3,13,10,B,1,1,1,they,,,
Titus,3,13,11,T,1,1,1,λείπῃ,G30070,λείπω,"Gr,V,SPA3..S"
Titus,3,13,11,B,1,1,1,lack,,,
Titus,3,14,1,T,1,1,1,Μανθανέτωσαν,G31290,μανθάνω,"Gr,V,MPA3..P"
Titus,3,14,1,B,1,1,1,must,,,
Titus,3,14,1,B,2,1,1,learn,,,
Titus,3,14,2,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,3,14,2,B,1,1,1,And,,,
Titus,3,14,3,T,1,1,1,καὶ,G25320,καί,"Gr,D,......."
Titus,3,14,3,B,1,1,1,also,,,
Titus,3,14,4,T,1,1,1,οἱ,G35880,ὁ,"Gr,E,....NMP"
Titus,3,14,4,T,2,1,1,ἡμέτεροι,G22510,ἡμέτερος,"Gr,R,...1NMP"
Titus,3,14,4,B,1,1,1,our,,,
Titus,3,14,4,B,2,1,1,own,,,
Titus,3,14,5,T,1,1,1,καλῶν,G25700,καλός,"Gr,A,....GNP"
Titus,3,14,5,B,1,1,1,good,,,
Titus,3,14,6,T,1,1,1,ἔργων,G20410,ἔργον,"Gr,N,....GNP"
Titus,3,14,6,B,1,1,2,in,,,
Titus,3,14,6,B,2,1,1,works,,,
Titus,3,14,7,T,1,1,1,προΐστασθαι,G42910,προΐστημι,"Gr,V,NPM...."
Titus,3,14,7,B,1,1,2,to,,,
Titus,3,14,7,B,2,1,1,engage,,,
Titus,3,14,7,B,3,1,1,themselves,,,
Titus,3,14,8,T,1,1,1,εἰς,G15190,εἰς,"Gr,P,......."
Titus,3,14,8,B,1,1,1,toward,,,
Titus,3,14,9,T,1,1,1,τὰς,G35880,ὁ,"Gr,E,....AFP"
Titus,3,14,9,T,2,1,1,ἀναγκαίας,G03160,ἀναγκαῖος,"Gr,A,....AFP"
Titus,3,14,9,B,1,1,1,essential,,,
Titus,3,14,10,T,1,1,1,χρείας,G55320,χρεία,"Gr,N,....AFP"
Titus,3,14,10,B,1,1,1,needs,,,
Titus,3,14,11,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,14,11,B,1,2,2,in,,,
Titus,3,14,11,B,2,1,1,order,,,
Titus,3,14,12,T,1,1,1,μὴ,G33610,μή,"Gr,D,......."
Titus,3,14,12,B,1,1,1,not,,,
Titus,3,14,13,T,1,1,1,ὦσιν,G15100,εἰμί,"Gr,V,SPA3..P"
Titus,3,14,13,B,1,2,2,to,,,
Titus,3,14,13,B,2,1,1,be,,,
Titus,3,14,14,T,1,1,1,ἄκαρποι,G01750,ἄκαρπος,"Gr,S,....NMP"
Titus,3,14,14,B,1,1,1,unfruitful,,,
Titus,3,15,1,T,1,1,1,Ἀσπάζονταί,G07820,ἀσπάζομαι,"Gr,V,IPM3..P"
Titus,3,15,1,B,1,1,1,greet,,,
Titus,3,15,2,T,1,1,1,σε,G47710,σε,"Gr,R,...2A.S"
Titus,3,15,2,B,1,1,2,you,,,
Titus,3,15,3,T,1,1,1,οἱ,G35880,ὁ,"Gr,R,....NMP"
Titus,3,15,3,B,1,1,2,the,,,
Titus,3,15,3,B,2,1,2,ones,,,
Titus,3,15,3,B,3,1,1,who,,,
Titus,3,15,3,B,4,1,1,are,,,
Titus,3,15,4,T,1,1,1,μετʼ,G33260,μετά,"Gr,P,......."
Titus,3,15,4,B,1,1,2,with,,,
Titus,3,15,5,T,1,1,1,ἐμοῦ,G14730,ἐμοῦ,"Gr,R,...1G.S"
Titus,3,15,5,B,1,1,1,me,,,
Titus,3,15,6,T,1,1,1,πάντες,G39560,πᾶς,"Gr,R,....NMP"
Titus,3,15,6,B,1,1,1,All,,,
Titus,3,15,7,T,1,1,1,Ἄσπασαι,G07820,ἀσπάζομαι,"Gr,V,MAM2..S"
Titus,3,15,7,B,1,1,1,Greet,,,
Titus,3,15,8,T,1,1,1,τοὺς,G35880,ὁ,"Gr,R,....AMP"
Titus,3,15,8,B,1,2,2,the,,,
Titus,3,15,8,B,2,2,2,ones,,,
Titus,3,15,9,T,1,1,1,φιλοῦντας,G53680,φιλέω,"Gr,V,PPA.AMP"
Titus,3,15,9,B,1,1,1,loving,,,
Titus,3,15,10,T,1,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,3,15,10,B,1,1,1,us,,,
Titus,3,15,11,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,3,15,11,B,1,1,1,in,,,
Titus,3,15,12,T,1,1,1,πίστει,G41020,πίστις,"Gr,N,....DFS"
Titus,3,15,12,B,1,1,1,faith,,,
Titus,3,15,13,T,1,1,1,Ἡ,G35880,ὁ,"Gr,E,....NFS"
Titus,3,15,13,T,2,1,1,χάρις,G54850,χάρις,"Gr,N,....NFS"
Titus,3,15,13,B,1,1,1,Grace,,,
Titus,3,15,14,T,1,1,1,μετὰ,G33260,μετά,"Gr,P,......."
Titus,3,15,14,B,1,1,1,be,,,
Titus,3,15,14,B,2,2,2,with,,,
Titus,3,15,15,T,1,1,1,πάντων,G39560,πᾶς,"Gr,R,....GMP"
Titus,3,15,15,B,1,1,1,all,,,
Titus,3,15,16,T,1,1,1,ὑμῶν,G47710,ὑμῶν,"Gr,R,...2G.P"
Titus,3,15,16,B,1,1,1,of,,,
Titus,3,15,16,B,2,2,2,you,,,
