Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,1,11,7,B,2,1,1,upsetting,,,
Titus,1,11,8,T,1,1,1,διδάσκοντες,G13210,διδάσκω,"Gr,V,PPA.NMP"
Titus,1,11,8,B,1,1,1,teaching,,,
Titus,1,11,9,T,1,1,1,ἃ,G37390,ὅς,"Gr,R,....ANP"
Titus,1,11,9,B,1,1,1,what,,,
Titus,1,11,10,T,1,1,1,μὴ,G33610,μή,"Gr,D,......."
Titus,1,11,10,B,1,1,1,not,,,
Titus,1,11,11,T,1,2,2,δεῖ,G12100,δέω,"Gr,V,IPA3..S"
Titus,1,11,11,B,1,1,1,they,,,
Titus,1,11,11,B,2,1,1,should,,,
Titus,1,11,12,T,1,1,1,αἰσχροῦ,G01500,αἰσχρός,"Gr,A,....GNS"
Titus,1,11,12,B,1,1,1,shameful,,,
Titus,1,11,13,T,1,1,1,κέρδους,G27710,κέρδος,"Gr,N,....GNS"
Titus,1,11,13,B,1,1,1,profit,,,
Titus,1,11,14,T,1,1,1,χάριν,G54840,χάριν,"Gr,P,......."
Titus,1,11,14,B,1,1,1,for,,,
Titus,1,11,14,B,2,1,1,the,,,
Titus,1,11,14,B,3,1,1,sake,,,
Titus,1,11,14,B,4,1,1,of,,,
Titus,1,12,1,T,1,1,1,Εἶπέν,G30040,λέγω,"Gr,V,IAA3..S"
Titus,1,12,1,B,1,1,1,has,,,
Titus,1,12,1,B,2,1,1,said,,,
Titus,1,12,2,T,1,1,1,τις,G51000,τὶς,"Gr,R,....NMS"
Titus,1,12,2,B,1,1,1,One,,,
Titus,1,12,3,T,1,1,1,ἐξ,G15370,ἐκ,"Gr,P,......."
Titus,1,12,3,B,1,1,2,of,,,
Titus,1,12,4,T,1,1,2,αὐτῶν,G08460,αὐτός,"Gr,R,...3GMP"
Titus,1,12,4,B,1,1,1,them,,,
Titus,1,12,5,T,1,1,1,ἴδιος,G23980,ἴδιος,"Gr,R,....NMS"
Titus,1,12,5,B,1,1,1,own,,,
Titus,1,12,6,T,1,2,2,αὐτῶν,G08460,αὐτός,"Gr,R,...3GMP"
Titus,1,12,6,B,1,1,1,their,,,
Titus,1,12,7,T,1,1,1,προφήτης,G43960,προφήτης,"Gr,N,....NMS"
Titus,1,12,7,B,1,2,2,of,,,
Titus,1,12,7,B,2,1,1,prophets,,,
Titus,1,12,8,T,1,1,1,Κρῆτες,G29120,Κρής,"Gr,N,....NMP"
Titus,1,12,8,B,1,1,1,Cretans,,,
Titus,1,12,9,T,1,1,1,ἀεὶ,G01040,ἀεί,"Gr,D,......."
Titus,1,12,9,B,1,1,1,always,,,
Titus,1,12,10,T,1,1,1,ψεῦσται,G55830,ψεύστης,"Gr,N,....NMP"
Titus,1,12,10,B,1,1,1,are,,,
Titus,1,12,10,B,2,1,1,liars,,,
Titus,1,12,11,T,1,1,1,κακὰ,G25560,κακός,"Gr,A,....NNP"
Titus,1,12,11,B,1,1,1,evil,,,
Titus,1,12,12,T,1,1,1,θηρία,G23420,θηρίον,"Gr,N,....NNP"
Titus,1,12,12,B,1,1,1,beasts,,,
Titus,1,12,13,T,1,1,1,γαστέρες,G10640,γαστήρ,"Gr,N,....NFP"
Titus,1,12,13,B,1,1,1,bellies,,,
Titus,1,12,14,T,1,1,1,ἀργαί,G06920,ἀργός,"Gr,A,....NFP"
Titus,1,12,14,B,1,1,1,lazy,,,
Titus,1,13,1,T,1,1,1,Ἡ,G35880,ὁ,"Gr,E,....NFS"
Titus,1,13,1,T,2,1,1,μαρτυρία,G31410,μαρτυρία,"Gr,N,....NFS"
Titus,1,13,1,B,1,1,1,testimony,,,
Titus,1,13,2,T,1,1,1,αὕτη,G37780,οὗτος,"Gr,E,....NFS"
Titus,1,13,2,B,1,1,1,This,,,
Titus,1,13,3,T,1,1,1,ἐστὶν,G15100,εἰμί,"Gr,V,IPA3..S"
Titus,1,13,3,B,1,1,1,is,,,
Titus,1,13,4,T,1,1,1,ἀληθής,G02270,ἀληθής,"Gr,S,....NFS"
Titus,1,13,4,B,1,1,1,true,,,
Titus,1,13,5,T,1,1,1,Διʼ,G12230,διά,"Gr,P,......."
Titus,1,13,5,B,1,1,1,For,,,
Titus,1,13,6,T,1,1,1,ἣν,G37390,ὅς,"Gr,E,....AFS"
Titus,1,13,6,B,1,1,1,this,,,
Titus,1,13,7,T,1,1,1,αἰτίαν,G01560,αἰτία,"Gr,N,....AFS"
Titus,1,13,7,B,1,1,1,reason,,,
Titus,1,13,8,T,1,1,1,ἔλεγχε,G16510,ἐλέγχω,"Gr,V,MPA2..S"
Titus,1,13,8,B,1,1,1,rebuke,,,
Titus,1,13,9,T,1,1,1,αὐτοὺς,G08460,αὐτός,"Gr,R,...3AMP"
Titus,1,13,9,B,1,1,1,them,,,
Titus,1,13,10,T,1,1,1,ἀποτόμως,G06640,ἀποτόμως,"Gr,D,......."
Titus,1,13,10,B,1,1,1,severely,,,
Titus,1,13,11,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,1,13,11,B,1,1,1,so,,,
Titus,1,13,11,B,2,1,1,that,,,
Titus,1,13,12,T,1,1,1,ὑγιαίνωσιν,G51980,ὑγιαίνω,"Gr,V,SPA3..P"
Titus,1,13,12,B,1,1,1,they,,,
Titus,1,13,12,B,2,1,1,may,,,
Titus,1,13,12,B,3,1,1,be,,,
Titus,1,13,12,B,4,1,1,sound,,,
Titus,1,13,13,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,1,13,13,B,1,1,1,in,,,
Titus,1,13,14,T,1,1,1,τῇ,G35880,ὁ,"Gr,E,....DFS"
Titus,1,13,14,B,1,1,1,the,,,
Titus,1,13,15,T,1,1,1,πίστει,G41020,πίστις,"Gr,N,....DFS"
Titus,1,13,15,B,1,1,1,faith,,,
Titus,1,14,1,T,1,1,1,μὴ,G33610,μή,"Gr,D,......."
Titus,1,14,1,B,1,1,1,not,,,
Titus,1,14,2,T,1,1,1,προσέχοντες,G43370,προσέχω,"Gr,V,PPA.NMP"
Titus,1,14,2,B,1,1,1,paying,,,
Titus,1,14,2,B,2,1,1,any,,,
Titus,1,14,2,B,3,1,1,attention,,,
Titus,1,14,3,T,1,1,1,Ἰουδαϊκοῖς,G24510,Ἰουδαϊκός,"Gr,A,....DMP"
Titus,1,14,3,B,1,1,1,Jewish,,,
Titus,1,14,4,T,1,1,1,μύθοις,G34540,μῦθος,"Gr,N,....DMP"
Titus,1,14,4,B,1,1,2,to,,,
Titus,1,14,4,B,2,1,1,myths,,,
Titus,1,14,5,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,1,14,5,B,1,1,1,or,,,
Titus,1,14,6,T,1,1,1,ἐντολαῖς,G17850,ἐντολή,"Gr,N,....DFP"
Titus,1,14,6,B,1,2,2,to,,,
Titus,1,14,6,B,2,1,1,commands,,,
Titus,1,14,7,T,1,1,1,ἀνθρώπων,G04440,ἄνθρωπος,"Gr,N,....GMP"
Titus,1,14,7,B,1,1,1,of,,,
Titus,1,14,7,B,2,1,1,people,,,
Titus,1,14,8,T,1,1,1,ἀποστρεφομένων,G06540,ἀποστρέφω,"Gr,V,PPM.GMP"
Titus,1,14,8,B,1,1,1,turning,,,
Titus,1,14,8,B,2,1,1,away,,,
Titus,1,14,8,B,3,1,1,from,,,
Titus,1,14,9,T,1,1,1,τὴν,G35880,ὁ,"Gr,E,....AFS"
Titus,1,14,9,B,1,1,1,the,,,
Titus,1,14,10,T,1,1,1,ἀλήθειαν,G02250,ἀλήθεια,"Gr,N,....AFS"
Titus,1,14,10,B,1,1,1,truth,,,
Titus,1,15,1,T,1,1,1,Πάντα,G39560,πᾶς,"Gr,R,....NNP"
Titus,1,15,1,B,1,1,1,All,,,
Titus,1,15,1,B,2,1,1,things,,,
Titus,1,15,2,T,1,1,1,καθαρὰ,G25130,καθαρός,"Gr,S,....NNP"
Titus,1,15,2,B,1,1,2,are,,,
Titus,1,15,2,B,2,1,3,pure,,,
Titus,1,15,3,T,1,1,2,τοῖς,G35880,ὁ,"Gr,E,....DMP"
Titus,1,15,3,B,1,1,2,to,,,
Titus,1,15,3,B,2,1,2,the,,,
Titus,1,15,3,B,3,1,2,ones,,,
Titus,1,15,3,B,4,1,1,who,,,
Titus,1,15,3,B,5,2,2,are,,,
Titus,1,15,4,T,1,1,1,καθαροῖς,G25130,καθαρός,"Gr,S,....DMP"
Titus,1,15,4,B,1,2,3,pure,,,
Titus,1,15,5,T,1,2,2,τοῖς,G35880,ὁ,"Gr,R,....DMP"
Titus,1,15,5,B,1,2,2,to,,,
Titus,1,15,5,B,2,2,2,the,,,
Titus,1,15,5,B,3,2,2,ones,,,
Titus,1,15,6,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,1,15,6,B,1,1,1,But,,,
Titus,1,15,7,T,1,1,1,μεμιαμμένοις,G33920,μιαίνω,"Gr,V,PEP.DMP"
Titus,1,15,7,B,1,1,1,having,,,
Titus,1,15,7,B,2,1,2,been,,,
Titus,1,15,7,B,3,1,2,corrupted,,,
Titus,1,15,8,T,1,1,3,καὶ,G25320,καί,"Gr,C,......."
Titus,1,15,8,B,1,1,2,and,,,
Titus,1,15,9,T,1,1,1,ἀπίστοις,G05710,ἄπιστος,"Gr,S,....DMP"
Titus,1,15,9,B,1,1,1,unbelieving,,,
Titus,1,15,10,T,1,1,1,οὐδὲν,G37620,οὐδείς,"Gr,R,....NNS"
Titus,1,15,10,B,1,1,1,nothing,,,
Titus,1,15,11,T,1,1,1,καθαρόν,G25130,καθαρός,"Gr,S,....NNS"
Titus,1,15,11,B,1,1,1,is,,,
Titus,1,15,11,B,2,3,3,pure,,,
Titus,1,15,12,T,1,1,1,ἀλλὰ,G02350,ἀλλά,"Gr,C,......."
Titus,1,15,12,B,1,1,1,but,,,
Titus,1,15,13,T,1,1,1,μεμίανται,G33920,μιαίνω,"Gr,V,IEP3..S"
Titus,1,15,13,B,1,1,1,have,,,
Titus,1,15,13,B,2,2,2,been,,,
Titus,1,15,13,B,3,2,2,corrupted,,,
Titus,1,15,14,T,1,1,1,αὐτῶν,G08460,αὐτός,"Gr,R,...3GMP"
Titus,1,15,14,B,1,1,1,their,,,
Titus,1,15,15,T,1,2,3,καὶ,G25320,καί,"Gr,D,......."
Titus,1,15,15,B,1,1,1,both,,,
Titus,1,15,16,T,1,1,1,ὁ,G35880,ὁ,"Gr,E,....NMS"
Titus,1,15,16,T,2,1,1,νοῦς,G35630,νοῦς,"Gr,N,....NMS"
Titus,1,15,16,B,1,1,1,minds,,,
Titus,1,15,17,T,1,3,3,καὶ,G25320,καί,"Gr,C,......."
Titus,1,15,17,B,1,2,2,and,,,
Titus,1,15,18,T,1,1,1,ἡ,G35880,ὁ,"Gr,E,....NFS"
Titus,1,15,18,T,2,1,1,συνείδησις,G48930,συνείδησις,"Gr,N,....NFS"
Titus,1,15,18,B,1,1,1,consciences,,,
Titus,1,16,1,T,1,1,1,Θεὸν,G23160,θεός,"Gr,N,....AMS"
Titus,1,16,1,B,1,1,1,God,,,
Titus,1,16,2,T,1,1,1,ὁμολογοῦσιν,G36700,ὁμολογέω,"Gr,V,IPA3..P"
Titus,1,16,2,B,1,1,1,They,,,
Titus,1,16,2,B,2,1,1,profess,,,
Titus,1,16,3,T,1,1,1,εἰδέναι,G14920,εἴδω,"Gr,V,NEA...."
Titus,1,16,3,B,1,1,1,to,,,
Titus,1,16,3,B,2,1,1,know,,,
Titus,1,16,4,T,1,1,1,τοῖς,G35880,ὁ,"Gr,E,....DNP"
Titus,1,16,4,B,1,1,1,their,,,
Titus,1,16,5,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,1,16,5,B,1,1,1,but,,,
Titus,1,16,6,T,1,1,1,ἔργοις,G20410,ἔργον,"Gr,N,....DNP"
Titus,1,16,6,B,1,1,1,by,,,
Titus,1,16,6,B,2,1,1,actions,,,
Titus,1,16,7,T,1,1,1,ἀρνοῦνται,G07200,ἀρνέομαι,"Gr,V,IPM3..P"
Titus,1,16,7,B,1,1,1,they,,,
Titus,1,16,7,B,2,1,1,deny,,,
Titus,1,16,7,B,3,1,1,him,,,
Titus,1,16,8,T,1,1,1,βδελυκτοὶ,G09470,βδελυκτός,"Gr,S,....NMP"
Titus,1,16,8,B,1,1,1,detestable,,,
Titus,1,16,9,T,1,1,1,ὄντες,G15100,εἰμί,"Gr,V,PPA.NMP"
Titus,1,16,9,B,1,1,1,being,,,
Titus,1,16,10,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,16,10,B,1,1,2,and,,,
Titus,1,16,11,T,1,1,1,ἀπειθεῖς,G05450,ἀπειθής,"Gr,S,....NMP"
Titus,1,16,11,B,1,1,1,disobedient,,,
Titus,1,16,12,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,16,12,B,1,2,2,and,,,
Titus,1,16,13,T,1,1,1,πρὸς,G43140,πρός,"Gr,P,......."
Titus,1,16,13,B,1,1,1,for,,,
Titus,1,16,14,T,1,1,1,πᾶν,G39560,πᾶς,"Gr,E,....ANS"
Titus,1,16,14,B,1,1,1,any,,,
Titus,1,16,15,T,1,1,1,ἔργον,G20410,ἔργον,"Gr,N,....ANS"
Titus,1,16,15,B,1,1,1,work,,,
Titus,1,16,16,T,1,1,1,ἀγαθὸν,G00180,ἀγαθός,"Gr,A,....ANS"
Titus,1,16,16,B,1,1,1,good,,,
Titus,1,16,17,T,1,1,1,ἀδόκιμοι,G00960,ἀδόκιμος,"Gr,S,....NMP"
Titus,1,16,17,B,1,1,1,unfit,,,
